city,latitude,longitude,date,max_temperature,min_temperature,max_windspeed,humidity,pressure
Warsaw,52.22977,21.01178,2020-12-14,2.2,-0.2,12.0,91.0,1019.7
Warsaw,52.22977,21.01178,2020-12-15,2.0,-2.0,15.7,93.0,1020.7
Warsaw,52.22977,21.01178,2020-12-16,4.2,0.9,14.8,91.0,1021.9
Warsaw,52.22977,21.01178,2020-12-17,5.2,3.0,14.4,94.0,1026.0
Warsaw,52.22977,21.01178,2020-12-18,5.6,1.7,12.2,94.0,1026.3
Warsaw,52.22977,21.01178,2020-12-19,3.8,-0.8,12.6,96.0,1027.4
Warsaw,52.22977,21.01178,2020-12-20,3.6,0.9,14.6,92.0,1028.1
Warsaw,52.22977,21.01178,2020-12-21,3.5,1.0,14.7,89.0,1026.8
Warsaw,52.22977,21.01178,2020-12-22,8.9,2.1,23.1,90.0,1016.3
Warsaw,52.22977,21.01178,2020-12-23,9.0,0.4,19.1,92.0,1014.3
Warsaw,52.22977,21.01178,2020-12-24,9.9,4.0,20.5,89.0,1003.8
Warsaw,52.22977,21.01178,2020-12-25,4.0,0.3,22.7,87.0,1010.4
Warsaw,52.22977,21.01178,2020-12-26,1.7,-1.8,22.3,89.0,1018.1
Warsaw,52.22977,21.01178,2020-12-27,0.5,-3.1,24.9,77.0,1013.9
Warsaw,52.22977,21.01178,2020-12-28,6.0,-0.4,30.4,78.0,996.8
Warsaw,52.22977,21.01178,2020-12-29,6.6,3.5,26.8,79.0,993.8
Warsaw,52.22977,21.01178,2020-12-30,5.3,1.1,12.6,94.0,1004.5
Warsaw,52.22977,21.01178,2020-12-31,1.5,0.1,8.6,97.0,1009.9
Warsaw,52.22977,21.01178,2021-01-01,0.8,-0.6,11.9,94.0,1011.2
Warsaw,52.22977,21.01178,2021-01-02,2.0,-2.6,10.2,93.0,1016.9
Warsaw,52.22977,21.01178,2021-01-03,3.2,-0.0,15.9,94.0,1017.5
Warsaw,52.22977,21.01178,2021-01-04,3.4,0.5,12.7,95.0,1017.3
Warsaw,52.22977,21.01178,2021-01-05,4.1,1.3,20.5,96.0,1012.1
Warsaw,52.22977,21.01178,2021-01-06,2.5,0.8,15.4,93.0,1011.9
Warsaw,52.22977,21.01178,2021-01-07,3.0,0.2,15.9,95.0,1009.9
Warsaw,52.22977,21.01178,2021-01-08,1.3,-2.9,12.4,90.0,1013.3
Warsaw,52.22977,21.01178,2021-01-09,0.8,-3.0,17.3,92.0,1017.2
Warsaw,52.22977,21.01178,2021-01-10,0.8,-2.2,13.9,91.0,1022.8
Warsaw,52.22977,21.01178,2021-01-11,1.7,-2.3,17.4,84.0,1021.1
Warsaw,52.22977,21.01178,2021-01-12,1.1,-3.3,20.7,73.0,1008.2
Warsaw,52.22977,21.01178,2021-01-13,0.5,-1.7,20.3,90.0,1004.3
Warsaw,52.22977,21.01178,2021-01-14,-0.9,-5.0,16.8,87.0,1008.6
Warsaw,52.22977,21.01178,2021-01-15,-3.8,-12.9,17.9,80.0,1017.5
Warsaw,52.22977,21.01178,2021-01-16,-3.1,-11.9,27.8,84.0,1015.6
Warsaw,52.22977,21.01178,2021-01-17,-11.5,-19.6,19.1,77.0,1020.7
Warsaw,52.22977,21.01178,2021-01-18,-12.7,-18.8,8.9,79.0,1023.2
Warsaw,52.22977,21.01178,2021-01-19,0.1,-12.6,15.3,88.0,1015.2
Warsaw,52.22977,21.01178,2021-01-20,2.5,-1.1,16.3,91.0,1008.6
Warsaw,52.22977,21.01178,2021-01-21,4.9,0.1,18.0,86.0,1006.5
Warsaw,52.22977,21.01178,2021-01-22,6.3,0.9,20.9,87.0,1000.4
Warsaw,52.22977,21.01178,2021-01-23,6.4,0.4,24.4,92.0,998.5
Warsaw,52.22977,21.01178,2021-01-24,2.1,0.3,14.5,96.0,996.5
Warsaw,52.22977,21.01178,2021-01-25,1.1,-0.7,23.6,92.0,999.5
Warsaw,52.22977,21.01178,2021-01-26,0.9,-0.8,29.7,87.0,1005.5
Warsaw,52.22977,21.01178,2021-01-27,0.8,-2.5,21.8,87.0,1009.9
Warsaw,52.22977,21.01178,2021-01-28,1.2,-3.8,17.6,85.0,1005.0
Warsaw,52.22977,21.01178,2021-01-29,-0.5,-3.0,24.3,79.0,998.0
Warsaw,52.22977,21.01178,2021-01-30,-1.2,-3.8,17.7,86.0,998.1
Warsaw,52.22977,21.01178,2021-01-31,-2.1,-9.9,16.6,79.0,1006.3
Warsaw,52.22977,21.01178,2021-02-01,-4.6,-15.8,16.5,85.0,1008.0
Warsaw,52.22977,21.01178,2021-02-02,1.2,-7.0,18.0,88.0,1006.5
Warsaw,52.22977,21.01178,2021-02-03,3.4,1.1,13.0,96.0,1003.5
Warsaw,52.22977,21.01178,2021-02-04,6.0,-4.4,25.9,84.0,1007.0
Warsaw,52.22977,21.01178,2021-02-05,0.2,-6.3,8.6,69.0,1022.2
Warsaw,52.22977,21.01178,2021-02-06,-3.8,-10.1,17.6,66.0,1023.1
Warsaw,52.22977,21.01178,2021-02-07,-8.4,-12.1,22.6,58.0,1020.3
Warsaw,52.22977,21.01178,2021-02-08,-7.9,-11.9,28.6,72.0,1006.5
Warsaw,52.22977,21.01178,2021-02-09,-5.8,-11.4,9.5,80.0,1005.0
Warsaw,52.22977,21.01178,2021-02-10,-5.3,-10.6,9.9,86.0,1009.7
Warsaw,52.22977,21.01178,2021-02-11,-8.5,-14.7,21.0,80.0,1020.0
Warsaw,52.22977,21.01178,2021-02-12,-9.8,-15.3,19.4,80.0,1029.1
Warsaw,52.22977,21.01178,2021-02-13,-1.0,-13.8,24.8,86.0,1030.8
Warsaw,52.22977,21.01178,2021-02-14,-1.5,-6.3,21.3,82.0,1033.0
Warsaw,52.22977,21.01178,2021-02-15,-2.0,-5.8,19.0,88.0,1033.9
Warsaw,52.22977,21.01178,2021-02-16,-1.4,-9.6,15.0,84.0,1024.7
Warsaw,52.22977,21.01178,2021-02-17,-0.4,-3.5,11.3,94.0,1015.4
Warsaw,52.22977,21.01178,2021-02-18,-3.7,-13.7,16.6,83.0,1024.1
Warsaw,52.22977,21.01178,2021-02-19,2.5,-11.4,20.6,88.0,1020.6
Warsaw,52.22977,21.01178,2021-02-20,4.4,-1.8,12.9,93.0,1025.2
Warsaw,52.22977,21.01178,2021-02-21,6.8,-2.7,14.7,87.0,1025.1
Warsaw,52.22977,21.01178,2021-02-22,10.8,0.6,12.2,86.0,1025.8
Warsaw,52.22977,21.01178,2021-02-23,9.5,-1.0,11.2,89.0,1031.1
Warsaw,52.22977,21.01178,2021-02-24,15.4,2.3,13.3,87.0,1032.4
Warsaw,52.22977,21.01178,2021-02-25,16.3,1.7,14.2,84.0,1028.2
Warsaw,52.22977,21.01178,2021-02-26,10.6,4.6,19.7,88.0,1024.3
Warsaw,52.22977,21.01178,2021-02-27,8.1,0.3,25.5,79.0,1028.5
Warsaw,52.22977,21.01178,2021-02-28,5.2,-1.3,22.4,87.0,1031.5
Warsaw,52.22977,21.01178,2021-03-01,4.6,0.7,16.6,91.0,1034.3
Warsaw,52.22977,21.01178,2021-03-02,8.6,0.5,21.7,86.0,1032.3
Warsaw,52.22977,21.01178,2021-03-03,7.2,-1.5,15.0,90.0,1027.9
Warsaw,52.22977,21.01178,2021-03-04,5.7,0.9,24.3,85.0,1014.4
Warsaw,52.22977,21.01178,2021-03-05,3.2,-3.0,17.5,74.0,1019.8
Warsaw,52.22977,21.01178,2021-03-06,4.0,-4.4,20.6,69.0,1027.2
Warsaw,52.22977,21.01178,2021-03-07,3.3,-0.0,33.3,74.0,1016.8
Warsaw,52.22977,21.01178,2021-03-08,2.9,-4.1,21.5,73.0,1018.3
Warsaw,52.22977,21.01178,2021-03-09,1.5,-5.4,9.2,63.0,1022.8
Warsaw,52.22977,21.01178,2021-03-10,3.6,-6.0,11.6,57.0,1022.2
Warsaw,52.22977,21.01178,2021-03-11,2.7,-5.0,26.3,63.0,1012.9
Warsaw,52.22977,21.01178,2021-03-12,7.8,1.4,25.3,86.0,1003.3
Warsaw,52.22977,21.01178,2021-03-13,10.2,0.7,28.7,72.0,1003.3
Warsaw,52.22977,21.01178,2021-03-14,9.1,2.8,32.5,74.0,1001.4
Warsaw,52.22977,21.01178,2021-03-15,6.8,-1.4,14.2,83.0,1008.0
Warsaw,52.22977,21.01178,2021-03-16,8.5,-2.7,17.1,85.0,1011.2
Warsaw,52.22977,21.01178,2021-03-17,4.4,-1.1,20.4,87.0,1016.3
Warsaw,52.22977,21.01178,2021-03-18,3.6,-3.1,17.5,78.0,1018.3
Warsaw,52.22977,21.01178,2021-03-19,2.7,-4.0,21.0,82.0,1017.5
Warsaw,52.22977,21.01178,2021-03-20,1.5,-3.8,17.6,61.0,1022.8
Warsaw,52.22977,21.01178,2021-03-21,1.4,-3.3,22.7,76.0,1011.1
Warsaw,52.22977,21.01178,2021-03-22,5.5,-3.4,19.2,72.0,1014.2
Warsaw,52.22977,21.01178,2021-03-23,8.4,-0.2,18.4,73.0,1018.3
Warsaw,52.22977,21.01178,2021-03-24,7.1,1.6,8.5,85.0,1022.7
Warsaw,52.22977,21.01178,2021-03-25,9.6,3.2,8.1,75.0,1021.5
Warsaw,52.22977,21.01178,2021-03-26,13.1,1.6,14.8,73.0,1022.3
Warsaw,52.22977,21.01178,2021-03-27,16.9,4.1,23.1,69.0,1019.4
Warsaw,52.22977,21.01178,2021-03-28,8.4,2.0,22.7,72.0,1027.6
Warsaw,52.22977,21.01178,2021-03-29,10.2,3.0,12.6,84.0,1029.2
Warsaw,52.22977,21.01178,2021-03-30,14.9,8.1,16.6,87.0,1028.2
Warsaw,52.22977,21.01178,2021-03-31,19.0,7.4,13.9,81.0,1023.6
Warsaw,52.22977,21.01178,2021-04-01,19.8,4.8,23.0,75.0,1013.6
Warsaw,52.22977,21.01178,2021-04-02,9.8,1.0,20.8,67.0,1015.5
Warsaw,52.22977,21.01178,2021-04-03,7.7,1.2,19.5,72.0,1015.3
Warsaw,52.22977,21.01178,2021-04-04,7.4,0.4,15.1,66.0,1018.6
Warsaw,52.22977,21.01178,2021-04-05,11.5,1.5,29.7,68.0,1001.1
Warsaw,52.22977,21.01178,2021-04-06,4.3,-1.2,23.1,74.0,1003.0
Warsaw,52.22977,21.01178,2021-04-07,5.0,-2.4,22.5,77.0,1006.4
Warsaw,52.22977,21.01178,2021-04-08,6.0,-1.0,22.0,86.0,1014.6
Warsaw,52.22977,21.01178,2021-04-09,10.7,-0.4,29.1,64.0,1019.9
Warsaw,52.22977,21.01178,2021-04-10,15.4,3.2,15.0,59.0,1015.9
Warsaw,52.22977,21.01178,2021-04-11,18.6,5.1,24.2,63.0,1017.3
Warsaw,52.22977,21.01178,2021-04-12,17.4,5.4,21.7,65.0,1017.4
Warsaw,52.22977,21.01178,2021-04-13,5.7,2.0,22.6,78.0,1023.4
Warsaw,52.22977,21.01178,2021-04-14,4.0,1.4,22.7,89.0,1021.1
Warsaw,52.22977,21.01178,2021-04-15,6.3,1.4,17.2,94.0,1017.5
Warsaw,52.22977,21.01178,2021-04-16,7.0,4.2,19.6,93.0,1015.8
Warsaw,52.22977,21.01178,2021-04-17,12.6,4.7,11.4,90.0,1017.9
Warsaw,52.22977,21.01178,2021-04-18,14.3,4.4,9.4,83.0,1019.6
Warsaw,52.22977,21.01178,2021-04-19,16.8,6.0,18.0,72.0,1017.6
Warsaw,52.22977,21.01178,2021-04-20,15.1,5.4,12.7,73.0,1014.4
Warsaw,52.22977,21.01178,2021-04-21,15.5,6.0,21.9,69.0,1010.6
Warsaw,52.22977,21.01178,2021-04-22,10.1,2.7,26.2,71.0,1013.9
Warsaw,52.22977,21.01178,2021-04-23,9.6,1.6,23.7,75.0,1019.6
Warsaw,52.22977,21.01178,2021-04-24,10.0,0.1,21.7,67.0,1021.1
Warsaw,52.22977,21.01178,2021-04-25,7.7,0.2,16.6,65.0,1020.0
Warsaw,52.22977,21.01178,2021-04-26,7.3,-0.4,14.8,73.0,1018.9
Warsaw,52.22977,21.01178,2021-04-27,7.8,-2.6,8.5,68.0,1017.6
Warsaw,52.22977,21.01178,2021-04-28,13.8,-0.7,14.2,58.0,1014.4
Warsaw,52.22977,21.01178,2021-04-29,18.8,4.1,16.9,70.0,1007.0
Warsaw,52.22977,21.01178,2021-04-30,15.2,5.8,27.5,73.0,1009.0
Warsaw,52.22977,21.01178,2021-05-01,10.1,4.5,14.3,88.0,1014.4
Warsaw,52.22977,21.01178,2021-05-02,14.1,2.6,38.2,91.0,1003.3
Warsaw,52.22977,21.01178,2021-05-03,9.8,2.9,29.9,74.0,1013.4
Warsaw,52.22977,21.01178,2021-05-04,15.0,2.2,27.8,66.0,1010.1
Warsaw,52.22977,21.01178,2021-05-05,14.1,7.6,20.1,77.0,1002.0
Warsaw,52.22977,21.01178,2021-05-06,12.7,5.6,32.4,59.0,1006.8
Warsaw,52.22977,21.01178,2021-05-07,9.8,4.9,18.4,84.0,1006.5
Warsaw,52.22977,21.01178,2021-05-08,10.6,2.2,20.7,80.0,1017.2
Warsaw,52.22977,21.01178,2021-05-09,18.5,1.3,21.6,64.0,1019.1
Warsaw,52.22977,21.01178,2021-05-10,23.7,9.0,21.7,55.0,1016.0
Warsaw,52.22977,21.01178,2021-05-11,25.8,13.2,24.7,53.0,1013.2
Warsaw,52.22977,21.01178,2021-05-12,25.6,13.6,26.2,46.0,1008.7
Warsaw,52.22977,21.01178,2021-05-13,20.4,10.0,17.2,53.0,1002.4
Warsaw,52.22977,21.01178,2021-05-14,19.7,9.1,14.4,74.0,1001.8
Warsaw,52.22977,21.01178,2021-05-15,18.9,10.9,19.5,64.0,1008.0
Warsaw,52.22977,21.01178,2021-05-16,18.6,10.7,17.8,77.0,1005.6
Warsaw,52.22977,21.01178,2021-05-17,19.8,9.0,10.8,71.0,1004.3
Warsaw,52.22977,21.01178,2021-05-18,18.0,11.4,21.8,84.0,1004.5
Warsaw,52.22977,21.01178,2021-05-19,15.1,8.9,20.2,85.0,1010.3
Warsaw,52.22977,21.01178,2021-05-20,16.3,7.8,23.1,69.0,1013.9
Warsaw,52.22977,21.01178,2021-05-21,18.5,7.8,21.8,62.0,1011.5
Warsaw,52.22977,21.01178,2021-05-22,16.5,10.1,18.4,82.0,1007.3
Warsaw,52.22977,21.01178,2021-05-23,17.2,8.4,23.3,71.0,1012.9
Warsaw,52.22977,21.01178,2021-05-24,19.0,7.7,17.3,66.0,1020.1
Warsaw,52.22977,21.01178,2021-05-25,17.6,10.2,22.7,78.0,1013.3
Warsaw,52.22977,21.01178,2021-05-26,17.9,8.9,27.3,63.0,1015.6
Warsaw,52.22977,21.01178,2021-05-27,16.9,10.2,21.3,69.0,1014.3
Warsaw,52.22977,21.01178,2021-05-28,16.8,8.3,16.3,79.0,1017.2
Warsaw,52.22977,21.01178,2021-05-29,15.3,9.4,14.7,75.0,1018.5
Warsaw,52.22977,21.01178,2021-05-30,16.9,9.0,22.3,71.0,1021.0
Warsaw,52.22977,21.01178,2021-05-31,16.7,8.4,17.8,58.0,1021.1
Warsaw,52.22977,21.01178,2021-06-01,18.8,7.5,9.9,58.0,1018.8
Warsaw,52.22977,21.01178,2021-06-02,19.0,10.9,18.1,52.0,1023.6
Warsaw,52.22977,21.01178,2021-06-03,22.0,10.4,10.8,55.0,1025.5
Warsaw,52.22977,21.01178,2021-06-04,23.7,12.1,8.4,58.0,1024.2
Warsaw,52.22977,21.01178,2021-06-05,21.6,14.4,11.0,68.0,1020.3
Warsaw,52.22977,21.01178,2021-06-06,23.8,12.2,14.2,62.0,1018.9
Warsaw,52.22977,21.01178,2021-06-07,25.2,13.4,16.9,54.0,1018.5
Warsaw,52.22977,21.01178,2021-06-08,25.7,11.4,15.5,58.0,1017.7
Warsaw,52.22977,21.01178,2021-06-09,23.5,14.1,17.0,61.0,1017.6
Warsaw,52.22977,21.01178,2021-06-10,23.8,15.2,14.7,55.0,1016.9
Warsaw,52.22977,21.01178,2021-06-11,23.5,14.4,14.9,64.0,1015.2
Warsaw,52.22977,21.01178,2021-06-12,24.0,12.6,28.6,79.0,1011.2
Warsaw,52.22977,21.01178,2021-06-13,18.5,11.2,30.1,75.0,1014.9
Warsaw,52.22977,21.01178,2021-06-14,21.6,11.0,17.1,64.0,1020.3
Warsaw,52.22977,21.01178,2021-06-15,24.3,10.4,9.7,64.0,1018.0
Warsaw,52.22977,21.01178,2021-06-16,24.0,14.2,14.7,68.0,1019.2
Warsaw,52.22977,21.01178,2021-06-17,26.7,12.7,12.4,56.0,1021.0
Warsaw,52.22977,21.01178,2021-06-18,29.9,15.1,15.1,57.0,1019.9
Warsaw,52.22977,21.01178,2021-06-19,30.3,17.4,15.0,60.0,1017.7
Warsaw,52.22977,21.01178,2021-06-20,30.0,18.9,18.6,61.0,1014.3
Warsaw,52.22977,21.01178,2021-06-21,31.2,20.3,20.3,58.0,1010.0
Warsaw,52.22977,21.01178,2021-06-22,32.7,20.7,19.6,69.0,1009.7
Warsaw,52.22977,21.01178,2021-06-23,27.4,19.7,13.4,82.0,1015.9
Warsaw,52.22977,21.01178,2021-06-24,28.6,19.6,10.9,79.0,1015.8
Warsaw,52.22977,21.01178,2021-06-25,24.0,17.9,13.5,85.0,1014.6
Warsaw,52.22977,21.01178,2021-06-26,22.9,16.6,15.9,74.0,1016.4
Warsaw,52.22977,21.01178,2021-06-27,23.7,14.6,15.5,67.0,1016.4
Warsaw,52.22977,21.01178,2021-06-28,24.8,13.4,14.1,72.0,1016.3
Warsaw,52.22977,21.01178,2021-06-29,27.9,16.0,9.6,61.0,1012.9
Warsaw,52.22977,21.01178,2021-06-30,25.3,18.0,16.0,75.0,1008.2
Warsaw,52.22977,21.01178,2021-07-01,25.5,17.2,17.7,73.0,1009.4
Warsaw,52.22977,21.01178,2021-07-02,21.1,16.6,19.1,78.0,1010.9
Warsaw,52.22977,21.01178,2021-07-03,21.5,16.2,23.7,91.0,1010.6
Warsaw,52.22977,21.01178,2021-07-04,23.2,17.1,13.3,90.0,1010.5
Warsaw,52.22977,21.01178,2021-07-05,25.1,16.7,7.5,88.0,1010.1
Warsaw,52.22977,21.01178,2021-07-06,27.7,17.3,11.5,67.0,1013.3
Warsaw,52.22977,21.01178,2021-07-07,30.3,19.3,16.8,65.0,1016.1
Warsaw,52.22977,21.01178,2021-07-08,30.9,21.5,15.2,67.0,1019.1
Warsaw,52.22977,21.01178,2021-07-09,31.7,21.1,18.2,73.0,1015.9
Warsaw,52.22977,21.01178,2021-07-10,23.4,16.9,15.9,77.0,1017.7
Warsaw,52.22977,21.01178,2021-07-11,26.8,14.4,11.0,76.0,1018.2
Warsaw,52.22977,21.01178,2021-07-12,30.6,19.2,16.7,73.0,1014.5
Warsaw,52.22977,21.01178,2021-07-13,29.4,17.6,19.2,75.0,1012.4
Warsaw,52.22977,21.01178,2021-07-14,32.9,19.6,12.2,68.0,1010.7
Warsaw,52.22977,21.01178,2021-07-15,28.3,19.9,13.4,75.0,1012.5
Warsaw,52.22977,21.01178,2021-07-16,27.2,20.4,14.2,82.0,1013.9
Warsaw,52.22977,21.01178,2021-07-17,29.2,19.3,15.0,82.0,1013.9
Warsaw,52.22977,21.01178,2021-07-18,26.6,20.1,14.8,78.0,1013.0
Warsaw,52.22977,21.01178,2021-07-19,23.9,16.1,16.1,67.0,1014.6
Warsaw,52.22977,21.01178,2021-07-20,23.6,14.6,16.1,66.0,1014.9
Warsaw,52.22977,21.01178,2021-07-21,23.0,15.9,22.3,67.0,1018.1
Warsaw,52.22977,21.01178,2021-07-22,23.9,15.3,14.4,66.0,1019.9
Warsaw,52.22977,21.01178,2021-07-23,23.6,17.0,11.7,70.0,1017.1
Warsaw,52.22977,21.01178,2021-07-24,25.2,15.9,7.8,67.0,1015.7
Warsaw,52.22977,21.01178,2021-07-25,29.4,19.1,17.9,54.0,1014.3
Warsaw,52.22977,21.01178,2021-07-26,26.7,18.0,20.3,78.0,1012.7
Warsaw,52.22977,21.01178,2021-07-27,27.7,18.4,14.3,75.0,1012.4
Warsaw,52.22977,21.01178,2021-07-28,29.9,17.2,17.8,64.0,1011.5
Warsaw,52.22977,21.01178,2021-07-29,25.8,18.8,18.4,67.0,1010.5
Warsaw,52.22977,21.01178,2021-07-30,26.5,17.1,23.3,53.0,1009.3
Warsaw,52.22977,21.01178,2021-07-31,27.4,14.4,14.8,62.0,1007.2
Warsaw,52.22977,21.01178,2021-08-01,25.7,15.4,13.6,75.0,1007.2
Warsaw,52.22977,21.01178,2021-08-02,19.9,15.2,22.6,81.0,1008.2
Warsaw,52.22977,21.01178,2021-08-03,22.2,13.5,15.1,67.0,1014.1
Warsaw,52.22977,21.01178,2021-08-04,19.0,13.6,9.0,86.0,1014.2
Warsaw,52.22977,21.01178,2021-08-05,19.1,11.5,21.8,88.0,1010.0
Warsaw,52.22977,21.01178,2021-08-06,15.5,13.5,25.3,94.0,1000.1
Warsaw,52.22977,21.01178,2021-08-07,23.2,13.8,21.1,76.0,1007.1
Warsaw,52.22977,21.01178,2021-08-08,22.8,16.2,21.7,80.0,1011.2
Warsaw,52.22977,21.01178,2021-08-09,23.5,14.4,14.6,70.0,1018.6
Warsaw,52.22977,21.01178,2021-08-10,22.9,13.9,12.0,79.0,1018.2
Warsaw,52.22977,21.01178,2021-08-11,22.0,13.1,16.8,80.0,1016.9
Warsaw,52.22977,21.01178,2021-08-12,21.5,12.5,18.3,75.0,1021.6
Warsaw,52.22977,21.01178,2021-08-13,25.8,13.1,13.1,66.0,1022.5
Warsaw,52.22977,21.01178,2021-08-14,27.9,16.9,16.8,71.0,1018.2
Warsaw,52.22977,21.01178,2021-08-15,26.5,15.8,16.1,71.0,1014.1
Warsaw,52.22977,21.01178,2021-08-16,28.2,17.3,18.7,77.0,1007.9
Warsaw,52.22977,21.01178,2021-08-17,19.6,14.2,25.7,74.0,1009.6
Warsaw,52.22977,21.01178,2021-08-18,19.2,13.4,22.7,66.0,1012.0
Warsaw,52.22977,21.01178,2021-08-19,21.4,14.8,24.3,70.0,1011.8
Warsaw,52.22977,21.01178,2021-08-20,22.3,14.1,14.6,82.0,1015.5
Warsaw,52.22977,21.01178,2021-08-21,20.4,13.1,13.4,83.0,1018.7
Warsaw,52.22977,21.01178,2021-08-22,21.9,11.5,10.7,75.0,1019.0
Warsaw,52.22977,21.01178,2021-08-23,20.5,15.6,19.2,83.0,1017.5
Warsaw,52.22977,21.01178,2021-08-24,17.5,13.2,23.6,72.0,1020.7
Warsaw,52.22977,21.01178,2021-08-25,16.5,9.9,16.9,70.0,1017.1
Warsaw,52.22977,21.01178,2021-08-26,17.1,11.5,17.6,84.0,1005.9
Warsaw,52.22977,21.01178,2021-08-27,17.7,11.1,8.0,90.0,1010.6
Warsaw,52.22977,21.01178,2021-08-28,16.7,10.4,13.0,93.0,1013.3
Warsaw,52.22977,21.01178,2021-08-29,18.3,10.0,10.0,85.0,1013.2
Warsaw,52.22977,21.01178,2021-08-30,16.6,11.1,11.4,92.0,1010.6
Warsaw,52.22977,21.01178,2021-08-31,18.9,12.3,13.8,86.0,1008.6
Warsaw,52.22977,21.01178,2021-09-01,18.9,13.1,26.8,78.0,1016.4
Warsaw,52.22977,21.01178,2021-09-02,17.9,10.2,20.4,74.0,1021.7
Warsaw,52.22977,21.01178,2021-09-03,21.1,7.7,27.3,75.0,1017.9
Warsaw,52.22977,21.01178,2021-09-04,16.3,8.3,14.5,71.0,1019.9
Warsaw,52.22977,21.01178,2021-09-05,15.7,6.6,10.8,69.0,1026.6
Warsaw,52.22977,21.01178,2021-09-06,16.8,5.2,9.4,71.0,1027.8
Warsaw,52.22977,21.01178,2021-09-07,19.7,7.7,8.3,72.0,1025.2
Warsaw,52.22977,21.01178,2021-09-08,22.9,7.7,8.2,78.0,1023.5
Warsaw,52.22977,21.01178,2021-09-09,24.4,11.9,13.8,74.0,1019.3
Warsaw,52.22977,21.01178,2021-09-10,24.8,11.4,13.4,69.0,1017.2
Warsaw,52.22977,21.01178,2021-09-11,25.2,11.2,12.9,71.0,1016.3
Warsaw,52.22977,21.01178,2021-09-12,22.2,14.7,12.7,88.0,1015.2
Warsaw,52.22977,21.01178,2021-09-13,20.8,13.9,15.3,86.0,1015.9
Warsaw,52.22977,21.01178,2021-09-14,19.0,12.6,7.4,84.0,1019.2
Warsaw,52.22977,21.01178,2021-09-15,21.7,10.8,11.4,78.0,1017.8
Warsaw,52.22977,21.01178,2021-09-16,21.1,14.0,13.3,87.0,1012.1
Warsaw,52.22977,21.01178,2021-09-17,16.9,13.3,13.3,93.0,1009.5
Warsaw,52.22977,21.01178,2021-09-18,13.8,8.1,17.6,92.0,1010.7
Warsaw,52.22977,21.01178,2021-09-19,11.2,7.8,23.3,79.0,1013.5
Warsaw,52.22977,21.01178,2021-09-20,9.7,6.8,17.9,73.0,1018.0
Warsaw,52.22977,21.01178,2021-09-21,12.8,4.9,21.4,76.0,1022.6
Warsaw,52.22977,21.01178,2021-09-22,13.4,6.9,21.0,77.0,1021.7
Warsaw,52.22977,21.01178,2021-09-23,16.6,8.7,30.2,79.0,1012.4
Warsaw,52.22977,21.01178,2021-09-24,15.5,11.3,36.2,72.0,1005.8
Warsaw,52.22977,21.01178,2021-09-25,18.1,12.7,28.2,84.0,1013.7
Warsaw,52.22977,21.01178,2021-09-26,18.4,10.0,10.7,82.0,1021.6
Warsaw,52.22977,21.01178,2021-09-27,17.6,8.4,18.4,76.0,1022.7
Warsaw,52.22977,21.01178,2021-09-28,15.0,7.1,18.4,72.0,1024.9
Warsaw,52.22977,21.01178,2021-09-29,15.8,7.4,25.9,71.0,1024.4
Warsaw,52.22977,21.01178,2021-09-30,13.8,7.8,18.8,86.0,1025.3
Warsaw,52.22977,21.01178,2021-10-01,15.2,6.0,11.8,81.0,1027.8
Warsaw,52.22977,21.01178,2021-10-02,17.6,7.8,17.9,82.0,1020.7
Warsaw,52.22977,21.01178,2021-10-03,17.8,9.2,20.3,78.0,1018.7
Warsaw,52.22977,21.01178,2021-10-04,20.6,10.8,16.7,73.0,1018.4
Warsaw,52.22977,21.01178,2021-10-05,19.5,10.8,27.4,68.0,1018.2
Warsaw,52.22977,21.01178,2021-10-06,17.0,12.3,24.3,58.0,1020.3
Warsaw,52.22977,21.01178,2021-10-07,14.7,6.4,19.6,59.0,1029.1
Warsaw,52.22977,21.01178,2021-10-08,12.5,2.8,17.2,60.0,1035.5
Warsaw,52.22977,21.01178,2021-10-09,12.2,1.7,14.5,68.0,1036.1
Warsaw,52.22977,21.01178,2021-10-10,12.4,-0.0,12.2,69.0,1031.5
Warsaw,52.22977,21.01178,2021-10-11,12.8,0.9,11.2,69.0,1021.2
Warsaw,52.22977,21.01178,2021-10-12,11.4,4.7,20.4,84.0,1012.8
Warsaw,52.22977,21.01178,2021-10-13,8.9,3.3,14.7,92.0,1016.2
Warsaw,52.22977,21.01178,2021-10-14,11.6,1.9,19.4,81.0,1020.6
Warsaw,52.22977,21.01178,2021-10-15,14.4,8.3,25.7,79.0,1014.4
Warsaw,52.22977,21.01178,2021-10-16,10.8,7.4,18.9,80.0,1018.5
Warsaw,52.22977,21.01178,2021-10-17,11.3,5.0,20.3,72.0,1020.2
Warsaw,52.22977,21.01178,2021-10-18,11.9,6.2,17.2,81.0,1022.4
Warsaw,52.22977,21.01178,2021-10-19,13.6,8.6,16.4,88.0,1023.3
Warsaw,52.22977,21.01178,2021-10-20,18.0,10.3,25.7,70.0,1011.3
Warsaw,52.22977,21.01178,2021-10-21,16.6,10.4,39.6,65.0,1000.0
Warsaw,52.22977,21.01178,2021-10-22,10.7,6.0,33.2,66.0,1007.4
Warsaw,52.22977,21.01178,2021-10-23,8.9,3.8,31.1,84.0,1018.1
Warsaw,52.22977,21.01178,2021-10-24,9.8,2.6,12.9,84.0,1031.2
